% Model,Dz11_comsol.mph
7.5999999999998575,10.5,0.016480241549129637,5.098443178752632E-8
7.799999999999856,10.5,0.016054141198018176,4.54298749730242E-8
7.999999999999853,10.5,0.015615203597680427,3.922434999026336E-8
8.19999999999985,10.5,0.01516228796630159,3.2550245165907654E-8
8.39999999999985,10.5,0.014694427331575886,2.5588704488654912E-8
8.599999999999847,10.5,0.014210838694562076,1.8512666954961784E-8
8.799999999999846,10.5,0.013710928417347999,1.1482033990262151E-8
8.999999999999842,10.5,0.013194293112614552,4.639225004154923E-9
9.199999999999841,10.5,0.012660716453420482,-1.894140844171943E-9
9.399999999999839,10.5,0.012110162420759352,-8.019319430729865E-9
9.599999999999838,10.5,0.011542765587694959,-1.3661820119637014E-8
9.799999999999836,10.5,0.01095881906503937,-1.8770326626338374E-8
9.999999999999831,10.5,0.010358760762034791,-2.331612769523872E-8
10.19999999999983,10.5,0.009743158570412191,-2.7291025439524216E-8
10.399999999999828,10.5,0.009112695060063736,-3.070533782789653E-8
10.599999999999827,10.5,0.008468152282164352,-3.379239732481665E-8
10.799999999999825,10.5,0.007810396750592474,-3.693836436724496E-8
10.999999999999824,10.5,0.007140365688952599,-4.0079051188968144E-8
11.19999999999982,10.5,0.0064590541055382636,-4.332003733509282E-8
11.399999999999817,10.5,0.005767503325829537,-4.7232514788220215E-8
11.599999999999817,10.5,0.005066790947100053,-5.3098238694815336E-8
11.799999999999814,10.5,0.004358020936598983,-5.892720356115432E-8
11.999999999999813,10.5,0.00364231886819244,-6.382165995688637E-8
12.19999999999981,10.5,0.0029208243218361574,-7.045657479665123E-8
12.399999999999809,10.5,0.0021946875943470445,-8.345047941560324E-8
12.599999999999806,10.5,0.0014650635996860117,-6.99664006731382E-8
12.799999999999805,10.5,7.331100060810057E-4,-8.218470703980074E-8
13,10.5,-1.9329366551801283E-8,-1.7876946145634065E-8
1,2,0.2710927382991293,0.2729537089971812
1,2.2,0.3254686071098014,1.3322676295501878E-15
1,2.4000000000000004,0.23947939661646875,4.440892098500626E-16
1,2.6000000000000005,0.19441831409286922,0
1,2.8000000000000007,0.1652431058637993,0
1,3.000000000000001,0.14483369472923524,0
1,3.200000000000001,0.13031235059461907,0
1,3.4000000000000012,0.12054638311585286,0
1,3.6000000000000014,0.11591667575045238,-4.440892098500626E-16
1,3.8000000000000016,0.1210692049402593,-1.3322676295501878E-15
1,4,0.07744618678564263,-0.06542502255442262
1.200000000000054,2,1.7763568394002505E-15,0.32265157130244093
1.4000000000000519,2,-4.440892098500626E-16,0.215743709923919
1.6000000000000498,2,-4.440892098500626E-16,0.1427919786413243
1.8000000000000478,2,0,0.08208449008283214
2.000000000000046,2,-4.440892098500626E-16,0.02844892325606718
2.2000000000000437,2,4.440892098500626E-16,-0.0198873749786399
2.400000000000042,2,-8.881784197001252E-16,-0.06367881643599649
2.6000000000000396,2,4.440892098500626E-16,-0.10331878088045253
2.800000000000038,2,-8.881784197001252E-16,-0.13907444485595244
3.000000000000036,2,4.440892098500626E-16,-0.17119249657208388
3.200000000000034,2,0,-0.19995752758825747
3.400000000000032,2,0,-0.22571917050274548
3.60000000000003,2,-4.440892098500626E-16,-0.248892907854402
3.800000000000028,2,8.881784197001252E-16,-0.2699429877462105
4.000000000000026,2,-8.881784197001252E-16,-0.2893420141541454
4.200000000000023,2,0,-0.30752978495319416
4.400000000000023,2,-4.440892098500626E-16,-0.32486415099763066
4.600000000000021,2,-4.440892098500626E-16,-0.3415535816856656
4.800000000000019,2,-4.440892098500626E-16,-0.3575682383963459
5.000000000000017,2,4.440892098500626E-16,-0.37249095823701417
5.200000000000015,2,4.440892098500626E-16,-0.3852881639120769
5.400000000000015,2,4.440892098500626E-16,-0.39412337934560115
5.600000000000013,2,-4.440892098500626E-16,-0.39626399502674875
5.8000000000000105,2,0,-0.3888331135120828
6.000000000000009,2,0,-0.3704798326415686
6.200000000000007,2,4.440892098500626E-16,-0.34342965699432826
6.400000000000005,2,0,-0.31344111925330065
6.600000000000005,2,-4.440892098500626E-16,-0.2884261602089211
6.8000000000000025,2,-8.881784197001252E-16,-0.28233955937454125
7,2,0.1336600646759436,-0.16793105878331688
1.2,4,0,-0.07211370709168508
1.4,4,-4.440892098500626E-16,-0.05026559481721371
1.5999999999999996,4,4.440892098500626E-16,-0.039487639949658426
1.7999999999999996,4,-4.440892098500626E-16,-0.03265689599758436
1.9999999999999996,4,-4.440892098500626E-16,-0.02779244308306694
2.1999999999999993,4,0,-0.02408295048544939
2.399999999999999,4,0,-0.021120005395909747
2.5999999999999988,4,-4.440892098500626E-16,-0.018671088476760467
2.7999999999999985,4,4.440892098500626E-16,-0.01659216896199478
2.9999999999999982,4,-4.440892098500626E-16,-0.014788196700923349
3.199999999999998,4,-4.440892098500626E-16,-0.013193203123862407
3.3999999999999977,4,0,-0.011759401252686263
3.5999999999999974,4,4.440892098500626E-16,-0.010450801746745508
3.799999999999997,4,0,-0.009239249820968796
3.9999999999999964,4,0,-0.008101822675601333
4.199999999999996,4,0,-0.007019010395814096
4.399999999999995,4,0,-0.005973340296637097
4.599999999999994,4,0,-0.004948220785435886
4.799999999999994,4,0,-0.003926828697568218
4.999999999999993,4,0,-0.002890861874488948
5.199999999999992,4,4.440892098500626E-16,-0.0018189209855696829
5.3999999999999915,4,0,-6.841359429237137E-4
5.599999999999992,4,0,5.496861048457369E-4
5.799999999999991,4,4.440892098500626E-16,0.0019349094337060002
5.99999999999999,4,8.881784197001252E-16,0.003553467079654204
6.1999999999999895,4,8.881784197001252E-16,0.005546328399530509
6.399999999999989,4,8.881784197001252E-16,0.008189449906635282
6.599999999999988,4,8.881784197001252E-16,0.012148707393399238
6.799999999999987,4,-1.3322676295501878E-15,0.01980759860135839
7,4,0.025168225975817023,0.01959612192226938
2,-1.5,0.3067635468249901,0.07811165561690259
2.0710184643572216,-1.393472303464168,0.7917041203975282,-0.5278027469316895
2.1365496488617164,-1.2951755267074256,0.6550547288909394,-0.4367031525939548
2.2062258888440787,-1.1906611667338822,0.5887413407954618,-0.39249422719697513
2.2831210029794473,-1.0753184955308284,0.5452880632820307,-0.36352537552135183
2.36793397965,-0.9480990305249997,0.5121527881644752,-0.341435192109651
2.461502225514052,-0.8077466617289222,0.484253836875042,-0.3228358912500271
2.5647007693514077,-0.6529488459728885,0.45973575985831777,-0.30649050657221066
2.6731604746273057,-0.490259288059042,0.4402559103498873,-0.2935039402332569
2.7823556686241178,-0.3264664970638232,0.43001155925623524,-0.2866743728374891
2.8915501387992286,-0.1626747918011569,0.4422316916517053,-0.2948211277678052
3,0,0.35511853832186924,-0.4574450239484548
2.1092770545532997,-1.4317018409041875,-0.30666268421216736,0.49066029473946754
2.210154545100515,-1.368653409312178,-0.21097774853442552,0.33756439765508706
2.3179994667979655,-1.3012503332512715,-0.16401171541531956,0.26241874466450965
2.437100922008437,-1.2268119237447266,-0.13435938859924823,0.21497502175879488
2.5685805347015513,-1.1446371658115304,-0.11364341133871435,0.18182945814194618
2.7137422234863497,-1.0539111103210312,-0.09831363541964076,0.15730181667142748
2.8735338440434797,-0.9540413474728251,-0.08661821018978122,0.13858913630364997
3.038358258451452,-0.8510260884678427,-0.07801765272294701,0.12482824435671658
3.203392197517939,-0.7478798765512882,-0.07170475621623318,0.11472760994597175
3.368426136584426,-0.6447336646347338,-0.06700559258866967,0.10720894814187143
3.533460075650913,-0.5415874527181794,-0.06351485597900064,0.10162376956639818
3.6984940147174,-0.43844124080162505,-0.06098089589353783,0.09756943342966018
3.863527953783887,-0.3352950288850707,-0.05924989724656903,0.09479983559451098
4.028561892850374,-0.2321488169685162,-0.058233652711053845,0.09317384433768816
4.193595831916862,-0.1290026050519616,-0.057894728158496944,0.09263156505359471
4.358629770983349,-0.025856393135407107,-0.05824089003911037,0.09318542406257313
4.523663710049836,0.07728981878114738,-0.059329638768617854,0.09492742202978909
4.688592159087287,0.18037009942955518,-0.061276229875686816,0.09804196780109975
4.846729155647973,0.2792057222799822,-0.06414536190174436,0.10263257904279198
4.991883214571528,0.36992700910720444,-0.06790961730438094,0.10865538768701043
5.123334671236013,0.45208416952250835,-0.07258607465850453,0.11613771945360596
5.242398547558927,0.5264990922243296,-0.07827588610515801,0.12524141776825481
5.350263149830015,0.5939144686437594,-0.08514175457039874,0.13622680731264314
5.616521369262647,0.7603258557891546,-0.11578634957025534,0.18525815931240783
5.536398588271298,0.7102491176695613,-0.10345897649497669,0.16553436239196495
5.447925286544672,0.6549533040904201,-0.09341809367018383,0.14946894987229786
5.689109506021477,0.8056934412634233,-0.13122785614521756,0.20996456983234776
5.754814188004259,0.8467588675026618,-0.15112554169001235,0.24180086670400766
5.8143822681303865,0.8839889175814918,-0.17801685513234977,0.2848269682117657
5.870730830385885,0.9192067689911786,-0.21933265411350297,0.35093224658160516
5.932199230409805,0.957624519006128,-0.31314096153705506,0.5010255384592792
6,1,-0.08094390870671586,-0.17906558547022566
3.18789901772269,0.06263300590756325,0.1405823580571218,-0.42174707417136736
3.3757980354453796,0.1252660118151265,0.12078351458261921,-0.3623505437478576
3.563697053168069,0.18789901772268974,0.11149148285400305,-0.33447444856200875
3.751596070890759,0.25053202363025295,0.10679391889302914,-0.32038175667908914
3.939495088613449,0.31316502953781616,0.10482685380179502,-0.31448056140538005
4.127394106336138,0.3757980354453794,0.10474025378544694,-0.31422076135633903
4.315293124058828,0.4384310413529426,0.10608323574647371,-0.31824970723941787
4.5031904793764275,0.5010634931254758,0.1086118027367907,-0.3258354082103756
4.684432786078194,0.5614775953593981,0.11207725406130818,-0.33623176218392437
4.850999363769464,0.6169997879231548,0.11616787347259894,-0.34850362041779537
5.001684670326201,0.6672282234420669,0.12072012691993693,-0.3621603807598077
5.137999949739248,0.7126666499130827,0.12571230641429942,-0.3771369192428983
5.261310497716543,0.7537701659055144,0.13119612435492456,-0.39358837306477445
5.647677103885865,0.8825590346286217,0.1618777784376921,-0.485633335313079
5.722400044853209,0.907466681617736,0.17393289864871497,-0.5217986959461358
5.565090220697221,0.8550300735657403,0.15223621965212783,-0.4567086589563907
5.473791222449036,0.8245970741496788,0.14420290323781604,-0.43260870971345433
5.372873336021153,0.7909577786737177,0.13729324250852548,-0.4118797275255774
5.789983356348821,0.9299944521162739,0.18984494214693792,-0.5695348264408269
5.8536780689577785,0.9512260229859262,0.2138227237223924,-0.6414681711671761
5.923188899543543,0.9743962998478476,0.2674597916159793,-0.8023793748479421
7.000000000000001,2.1999999999999984,0.14246602181293477,-2.5360904273641582E-15
7.000000000000001,2.3999999999999986,0.09692577124510837,-3.8738315165039466E-16
7.000000000000001,2.5999999999999988,0.07543346426484865,-1.775593743418042E-15
7.000000000000002,2.799999999999999,0.06244434424719758,3.4353825938879094E-16
7.000000000000001,2.999999999999999,0.05370822342948366,-9.458744465418023E-16
7.000000000000002,3.1999999999999993,0.04755291582439236,2.956820726376043E-16
7.000000000000001,3.3999999999999995,0.04326016002701705,1.0109043740866844E-15
7.000000000000001,3.5999999999999996,0.04073350836174772,1.893393263088482E-17
7.000000000000001,3.8,0.041208419290433174,-2.1428791736206425E-16
13,-7.300000000000262,2.7836857174889923E-7,-2.5284961644889137E-4
13,-7.100000000000258,2.1054634924411175E-7,-5.101244233864932E-4
13,-6.900000000000254,2.750611569624084E-7,-7.762660365884244E-4
13,-6.7000000000002515,2.123284144062154E-7,-0.0010556518305939733
13,-6.500000000000248,1.9020767183519635E-7,-0.0013525912421847863
13,-6.300000000000244,1.8352363007068107E-7,-0.0016713018540785993
13,-6.100000000000242,1.667653410919456E-7,-0.0020158990438217117
13,-5.900000000000238,1.4783850144084454E-7,-0.00239035037035773
13,-5.7000000000002355,1.321556695188519E-7,-0.0027984549787429813
13,-5.500000000000232,1.203162893759213E-7,-0.0032438135021717325
13,-5.300000000000228,1.0963917063122608E-7,-0.003729793011910232
13,-5.100000000000225,9.74748743942655E-8,-0.004259492752006544
13,-4.9000000000002215,8.373029203312399E-8,-0.0048357041600795014
13,-4.700000000000218,6.831317822530991E-8,-0.0054608702153968736
13,-4.500000000000215,5.114082579638079E-8,-0.0061370416428365715
13,-4.300000000000212,3.2146877160243996E-8,-0.006865830743972623
13,-4.100000000000209,1.1287297319029221E-8,-0.007648363210489784
13,-3.9000000000002055,-1.145180306139082E-8,-0.008485228431488245
13,-3.7000000000002022,-3.604658616040979E-8,-0.009376429000785613
13,-3.500000000000199,-6.242652794696824E-8,-0.010321330334245536
13,-3.300000000000195,-9.046444393590036E-8,-0.01131861153766689
13,-3.100000000000192,-1.1996803905844897E-7,-0.012366218911036952
13,-2.9000000000001886,-1.5066949643482985E-7,-0.01346132372810782
13,-2.700000000000185,-1.8221826447728515E-7,-0.014600286185400435
13,-2.5000000000001825,-2.1417402962242702E-7,-0.015778627649382315
13,-2.3000000000001792,-2.4600201697921875E-7,-0.01699101354036614
13,-2.100000000000176,-2.7707293792644805E-7,-0.01823124933368181
13,-1.9000000000001727,-3.066672524809632E-7,-0.019492292229339014
13,-1.700000000000169,-3.339847101102577E-7,-0.0207662809921878
13,-1.5000000000001656,-3.581611860425937E-7,-0.022044586280866692
13,-1.3000000000001624,-3.7829292853786E-7,-0.02331788342913832
13,-1.1000000000001586,-3.934677827999166E-7,-0.024576249094036662
13,-0.9000000000001562,-4.0280442803464206E-7,-0.025809282438364
13,-0.7000000000001529,-4.0549835222947195E-7,-0.0270062505550932
13,-0.5000000000001492,-4.008714693526371E-7,-0.02815625670201527
13,-0.30000000000014637,-3.8842248262227486E-7,-0.029248428625995082
13,-0.10000000000014264,-3.6787739876587006E-7,-0.030272122891126685
13,0.0999999999998602,-3.392317617922913E-7,-0.031217139753622725
13,0.29999999999986393,-3.0278257145965876E-7,-0.032073941886528345
13,0.49999999999986766,-2.591452545885886E-7,-0.032833869230540096
13,0.6999999999998705,-2.0925192423248973E-7,-0.03348934158354844
13,0.8999999999998733,-1.543283199012535E-7,-0.0340340403312549
13,1.0999999999998775,-9.585055327221426E-8,-0.034463061048554344
13,1.29999999999988,-3.548004379183566E-8,-0.0347730296010722
13,1.4999999999998836,2.5014536220169245E-8,-0.03496217583421135
13,1.6999999999998874,8.384718253040546E-8,-0.03503036087401856
13,1.8999999999998898,1.3930828401953477E-7,-0.0349790563564607
13,2.0999999999998913,1.8985102734347947E-7,-0.03481127637481052
13,2.2999999999998937,2.3416931593800427E-7,-0.03453146538435092
13,2.4999999999998956,2.7125566326446915E-7,-0.034145347537299024
13,2.699999999999899,3.0043835597126645E-7,-0.03365974475448752
13,2.8999999999999004,3.2139513006512743E-7,-0.03308237213400833
13,3.099999999999903,3.3414319844382584E-7,-0.03242161997793236
13,3.2999999999999052,3.390099978517469E-7,-0.031686331763066455
13,3.4999999999999085,3.3658649734036317E-7,-0.03088558684906495
13,3.6999999999999096,3.27672220912234E-7,-0.03002849567864274
13,3.899999999999912,3.1321228632918974E-7,-0.029124013849746607
13,4.099999999999914,2.9423620606650047E-7,-0.02818077982130429
13,4.299999999999917,2.7179981465508263E-7,-0.027206979353295854
13,4.499999999999919,2.4693515943141614E-7,-0.02621023815137168
12.999999999999998,4.699999999999921,2.2060880677798878E-7,-0.025197542730650665
13,4.899999999999924,1.9369115733525177E-7,-0.02417518827108785
13.000000000000002,5.099999999999927,1.6693658366762063E-7,-0.023148751263414473
13,5.299999999999928,1.4097062361884127E-7,-0.022123084064532023
12.999999999999998,5.49999999999993,1.1628912677252855E-7,-0.021102328033205463
13,5.699999999999934,9.326084970950888E-8,-0.020089941766840088
13,5.8999999999999355,7.213781749726422E-8,-0.019088740949918304
13,6.0999999999999375,5.306760897383355E-8,-0.01810094653622052
13,6.29999999999994,3.610836873946255E-8,-0.017128238267759825
13.000000000000002,6.499999999999944,2.124470732667305E-8,-0.01617181092240192
12.999999999999998,6.699999999999946,8.402751383584928E-9,-0.0152324310957489
13,6.899999999999949,-2.534068954673785E-9,-0.014310492745886803
13,7.099999999999953,-1.171252428378011E-8,-0.013406070141634528
13,7.299999999999955,-1.9298421527480514E-8,-0.01251896722929935
13,7.499999999999957,-2.546685529125625E-8,-0.011648762765863905
13,7.699999999999961,-3.0394321726134876E-8,-0.010794850849167759
13,7.899999999999962,-3.4251163683052255E-8,-0.009956476704688908
13,8.099999999999966,-3.719750285569034E-8,-0.009132767782811689
13,8.299999999999967,-3.932124226224687E-8,-0.008322760327918831
12.999999999999998,8.499999999999972,-4.068150349922916E-8,-0.007525421683027883
13,8.699999999999974,-4.1439058406922407E-8,-0.0067396687049942425
13.000000000000002,8.899999999999977,-4.1938754691273055E-8,-0.005964382662215075
13,9.099999999999982,-4.254380669976854E-8,-0.005198421146841881
13,9.299999999999983,-4.201085701538432E-8,-0.0044406270193109165
13,9.499999999999986,-4.3172939001578925E-8,-0.0036898343996574208
13,9.699999999999989,-4.339220005533661E-8,-0.0029448752028029546
13,9.899999999999991,-4.643802675730058E-8,-0.0022045797404510736
13,10.099999999999993,-4.723806235062966E-8,-0.001467777960846982
12.999999999999998,10.299999999999997,-6.585713130391467E-8,-7.333087492503667E-4
-0.707103564234975,-0.7071099981234846,-0.17855130140996245,-0.17855327334985072
-0.8315786282524517,-0.5554070444581802,-0.19375214961594842,-0.12914241480029132
-0.5553994779927742,-0.8315836818055977,-0.15490752478596326,-0.23241305068120965
-0.9240309482450496,-0.38231767770449027,-0.20269735892883922,-0.08341476814475879
-0.9808938056972026,-0.19454393319982605,-0.20724607537620263,-0.04048225591391452
-0.38230927130847,-0.9240344263454617,-0.11967852085649922,-0.29082728332354074
-0.194540237773805,-0.9808945386161101,-0.06889216871966952,-0.35270123433011413
-1,0,-0.20907458390047218,-2.2350117574888163E-6
0,-1,-9.251313066503328E-6,-0.4166518751269743
-0.9808945386161101,0.194540237773805,-0.20699272780997013,0.040432626075918014
-0.9240344263454617,0.38230927130847,-0.2017301935446083,0.08301554374322673
-0.8315836818055977,0.5553994779927742,-0.1921429525276941,0.12806825905395278
-0.7071099981234846,0.707103564234975,-0.17649599074379682,0.1764958237479548
-0.5554070444581802,0.8315786282524517,-0.15263520131586228,0.22900081269278738
-0.38231767770449027,0.9240309482450496,-0.117276350907074,0.2849845856068254
-0.19454393319982605,0.9808938056972026,-0.06693043077868743,0.3426534869177118
0,1,-1.1708464668911886E-5,0.39833115433209265
0.19454393319982605,-0.9808938056972026,0.09291450824032277,-0.4756563137419523
0.38231767770449027,-0.9240309482450496,0.2160878277282101,-0.5250872025906131
0.5554070444581802,-0.8315786282524517,0.3657595161113205,-0.5487463734055527
0.7071099981234846,-0.707103564234975,0.5297938787197363,-0.5297888834977312
0.8315836818055977,-0.5553994779927742,0.6816405269359253,-0.45432879575643254
0.9240344263454617,-0.38230927130847,0.7885032553443336,-0.32448239379746985
0.9808945386161101,-0.194540237773805,0.829445088086535,-0.16201990484191364
1,0,0.8059376346387923,1.9246325752675375E-5
0.194540237773805,0.9808945386161101,0.0860449494247617,0.4404958048857539
0.9808938056972026,0.19454393319982605,0.7304977175007917,0.14268858745056331
0.38230927130847,0.9240344263454617,0.18974267723285676,0.46107881563944675
0.9240309482450496,0.38231767770449027,0.6307832868311825,0.2595793407031257
0.8315786282524517,0.5554070444581802,0.5219111700759167,0.3478682776432396
0.707103564234975,0.7071099981234846,0.41179324188510336,0.4117938105429153
0.5553994779927742,0.8315836818055977,0.300696191049437,0.4511393323951411
